links,bodies
http://wiadomosci.wp.pl/sakrament-bierzmowania-kosciol-podjal-wazna-decyzje-w-sprawie-imion-6109087570188417a,"Sakrament bierzmowania. Kościół podjął ważną decyzję w sprawie imion Konferencja Episkopatu Polski przyjrzała się sakramentowi bierzmowania w polskich kościołach. Imię patrona takie samo jak imię chrzcielne, spotkania formacyjne dla rodziców i 30 spotkań dla kandydatów, którzy od tej pory sakramentu nie przyjmą razem ze szkolnymi kolegami. Zmiany? Wręcz przeciwnie. ""Powrót do korzeni i tradycji"". Dokument Konferencji Episkopatu Polski zawiera 36 punktów. Określają wskazania dotyczące przyjęcia przez młodzież sakramentu bierzmowania. Kilka z nich może zaskoczyć. Do tej pory kandydat wybierał imię patrona. I tu królowała niemal całkowita dowolność, którą młodzież skrzętnie wykorzystywała. Przed ołtarzem zwykle padały imiona, które albo dobrze brzmiały, albo, jak na nasze czasy, są dość osobliwe. Obowiązywała wyłącznie jedna zasada: imię musiało należeć do świętego. Teraz doszła kolejna: jeśli podczas chrztu przyjąłeś imię świętego, takie samo przyjmij podczas bierzmowania.  - Kiedyś osoby wstępujące do zakonu przyjmowały nowe imię. Po Soborze Watykańskim II zwrócono uwagę na to, że najważniejszy jest sakrament Chrztu Świętego. Dlatego od czasu soboru w wielu zakonach pozostaje się przy imionach nadanych podczas chrztu. Chcemy powrócić do tej praktyki także w odniesieniu do bierzmowania - mówi w rozmowie z Wirtualną Polską rzecznik prasowy Konferencji Episkopatu Polski ks. Paweł Rytel-Andrianik.  - Jeśli imię nadane na chrzcie jest imieniem świętego lub świętej, to podczas przygotowania do sakramentu bierzmowania kandydat ma okazję, by lepiej go poznać i bardziej polubić. Zaznaczam, że nie jest to obowiązek. Należy jednak zachęcać kandydatów, aby zachowali imię chrzcielne. Jeśli ktoś nie ma patrona świętego z chrztu, wtedy z zasady wybiera sobie patrona przy bierzmowaniu - dodaje.  Sakrament, który w Polsce zwykle przyjmuje się w wieku ok. 16 lat, to nie tylko wydarzenie kościelne i rodzinne. Przeżywała je niemal cała klasa, która razem, w jednej parafii, przystępowała do bierzmowania. Czas przeszły nie jest tu przypadkowy. Nowym dokumentem Episkopat zmienia zasady. Od tego roku kandydat odbierze sakrament w parafii zamieszkania, a nie w parafii, na terenie której znajduje się szkoła.  Nie wszyscy młodzi ludzie są z tego powodu zadowoleni. - Wolałbym iść do bierzmowania ze swoją klasą. Zawsze to raźniej - mówi Wirtualnej Polsce 16-letni Bartek. - Mój brat szedł z całą klasą i później wspólnie zrobili sobie przed kościołem pamiątkowe zdjęcie. Jasne, w trakcie mszy było trochę śmiechu, ale przynajmniej byli razem - dodaje Marta.  - Związki z klasą trwają kilka lat, a związek z parafią dużo dłużej. Chodzi o przeżywanie sakramentu bierzmowania we wspólnocie, ale niekoniecznie we wspólnocie klasy. Ta parafialna jest przecież zdecydowanie trwalsza - tłumaczy ks. Rytel-Andrianik. Jeszcze do tego roku do bierzmowania mogli przystąpić uczniowie II lub III klasy w gimnazjum. Nowy dokument reguluje, iż przyjęcie sakramentu bierzmowania dokonuje się najwcześniej na zakończenie klasy VIII, ""jako ważne dopełnienie edukacji na etapie szkoły podstawowej"". Punkt 11. Dokumentu głosi, że "" w ciągu całego cyklu przygotowań powinno się odbyć przynajmniej 5 spotkań z rodzicami kandydatów do bierzmowania"". To zasada, która do tej pory w polskich parafiach nie funkcjonowała.  - Rodzice są nie do zastąpienia w wychowaniu dzieci. Kościół wspiera ich i pomaga, ale to oni są pierwszymi świadkami wiary. Dlatego chcemy ich zaprosić na spotkania, abyśmy razem pracowali dla dobra młodzieży. Przygotowanie kandydatów do bierzmowania to nasza wspólna sprawa - mówi Wirtualnej Polsce rzecznik prasowy Konferencji Episkopatu Polski. A co, jeśli rodzic odmówi uczestnictwa w spotkaniu? - Nie będziemy nikogo zmuszać, bo nie o to w tym chodzi. Chcemy pokazać, że przygotowanie kandydata do bierzmowania to nasza wspólna sprawa - dodaje ks. Rytel-Andrianik.
Rodzice mają wybór, ale kandydaci nie. Ci z kolei powinni odbyć 30 spotkań formacyjnych przewidzianych jako minimalny wymiar przygotowania bezpośredniego do bierzmowania. Jak zaznacza Konferencja Episkopatu Polski, dokument ze wskazaniami dotyczącymi bierzmowania nie wprowadza nowości. - To wytyczne, które wskazują na powrót do najważniejszego elementu - Chrztu Świętego. Nie są to także zakazy i nakazy, ale sugestie oraz elementy, które mają docenić rolę rodziców w procesie wychowania dziecka w wierze - zaznacza ks. Paweł Rytel-Andrianik. - Dokument ten jest wyłącznie przełożeniem katechizmu na nasz grunt. Wskazania, które są w nim zawarte, w całości zgodne są z Katechizmem Kościoła Katolickiego. To także forma przypomnienia ogólnych zwyczajów, które obowiązują we wspólnocie Kościoła - dodaje."
http://wiadomosci.wp.pl/opozycja-zglupiala-przez-500-nie-wiedza-jak-sie-zachowac-6109098672535681a,"Opozycja zgłupiała przez 500+. Nie wiedzą jak się zachować Rewolucyjny program socjalny 500+ budzi wśród polityków opozycji skrajne emocje. Raz go chwalą i podkreślają, że ""nakarmił polskie dzieci"", a innym razem krytykują za ""rozpijanie i rozleniwianie Polaków"". Dlaczego? Były przewodniczący SLD Leszek Miller nie mógł się w środę nachwalić sukcesów jakie niesie za sobą program 500+. – Jest nie tylko dobry w sensie socjalnym, ale też korzystny dla polskiej gospodarki. Wzrasta dzięki niemu popyt konsumpcyjny i prowadzi do bardzo potrzebnego ożywienia – mówił w TVP Info. Dodawał także, że dzięki 500+ ""bieda w Polsce przestaje mieć twarz dziecka"". Państwową pomoc dla rodzin bardzo pozytywnie ocenia ostatnio również lider Platformy Obywatelskiej Grzegorz Schetyna. - Utrzymamy ten program po wyborach, wzmocnimy go i rozszerzymy jego dotarcie – zapewniał. Takie słowa zaskakują, bo jeszcze niedawno opozycja zgodnie zapewniała, że wypłacenie dodatkowych świadczeń dla kilku milionów dzieci jest nierealne. Teraz chcą je wręcz rozbudowywać. ""Zobowiązujemy się wprowadzić comiesięczny dodatek rodzinny w kwocie 500 zł na drugie i na kolejne dzieci do 18. roku życia"" – taka deklaracja posłów Prawa i Sprawiedliwości padła po raz pierwszy jeszcze w lutym 2014 roku. Urzędujący wówczas premier Donald Tusk skomentował to bardzo krótko: ""Fajny pomysł"". Po chwili dodał jednak, że sam ""chętnie dałby nawet nie 500 zł na drugie, ale nawet 1000 zł na każde dziecko"". - Jeśli ktoś w Polsce wie, gdzie te miliardy leżą zakopane i można je natychmiast uruchomić i porozdawać ludziom, to będę najszczęśliwszym premierem w Europie, jeśli będę mógł być autorem czy współautorem takiego projektu – żartował. W kolejnych miesiącach do stanowiska Donalda Tuska dołączali kolejni politycy. Ewa Kopacz oceniła np., że koszt wdrożenia programu 500+ przekracza możliwości państwa. - Można oczywiście obiecywać na prawo i lewo, ale by być rzetelnym, (…) powinno się wiedzieć, że np. w budżecie na rok 2016 nie ma środków na tego rodzaju pomysły – stwierdziła. W lutym 2016 roku, kiedy projekt był głosowany w Sejmie, lider Nowoczesnej Ryszard Petru stwierdził natomiast, że propozycje przedstawiane przez Beatę Szydło są niekorzystne. - Program nie pomoże polskiej dzietności. Nie jest to inwestycja, bo rozdaje się tu pieniądze tak samo biednym, jak i bogatym – podkreślał. W zamian proponował m.in. rozwój programu mieszkaniowego. Jego partyjna koleżanka Kamila Gasiuk-Pichowicz dodawała z kolei, że ""projekt 500+ był pisany na kolanie, nie poprawi dzietności w Polsce i ma na celu kupienie przez PiS głosów obywateli"". Zwróciła również uwagę, że wsparcie finansowe trafi nie tylko do najbardziej potrzebujących, ale do wszystkich. - Samotna matka, wychowująca jedno dziecko i zarabiająca około 1700 zł nie dostanie wsparcia, a rodzina z trojgiem dzieci, zarabiająca 20 tys. zł miesięcznie to wsparcie otrzyma – oceniała ówczesna rzecznik Nowoczesnej. Przedstawiciele opozycji podkreślali też zagrożenie związane z niewłaściwym wydawaniem tych pieniędzy. Ich zdaniem istniała realna obawa, że kobiety, które powinny pracować, zostaną teraz w domach, a gotówka nie trafi na poprawę poziomu życia dzieci, ale na potrzeby samych rodziców. Ponieważ od faktycznego wprowadzenia programu w życie i rozpoczęcia wypłaty świadczeń mija właśnie rok, Prawo i Sprawiedliwość zorganizowało ostatnio konferencję podsumowującą efekty 500+. Rząd chwalił się m.in. tym, że z programu korzysta 3,82 mln dzieci, a w ostatnich miesiącach widać już pierwszy wzrost urodzeń. - W styczniu urodziło się w Polsce 35 tysięcy dzieci. To najlepszy wynik w pierwszym miesiącu roku od 2010 roku – informowała minister pracy i polityki społecznej Elżbieta Rafalska. Nie wszystko idzie jednak idealnie. Zarówno szefowa resortu jak i premier Beata Szydło przyznały, że poprawy wymaga m.in. walka z przypadkami, kiedy osoby podające się za samotnie wychowujące dzieci, w rzeczywistości prowadzą dom wspólnie z partnerem.  Resort rodziny chce wziąć pod lupę także fikcyjne zaniżanie dochodu przy 500 zł na pierwsze dziecko. Chodzi przede wszystkim o osoby, które zwolnią się i zatrudnią u tego samego pracodawcy, ale z niższym wynagrodzeniem. PiS planuje też wprowadzenie rozwiązań - przede wszystkim informatycznych - które pozwolą gminie ustalić zgodność deklaracji o zamieszkiwaniu w Polsce z stanem faktycznym. Obecnie zdarza się, że rodzina deklarująca pobyt w kraju mieszka tak naprawdę za granicą."
http://wiadomosci.wp.pl/men-zrobi-nauczycielom-egzamin-lepiej-podniescie-nam-pensje-6109111946254465a,"MEN zrobi nauczycielom egzamin? ""Lepiej podnieście nam pensje"" Egzamin państwowy przed podjęciem pracy w zawodzie - taka jest odpowiedź MEN na miażdżący raport NIK o kwalifikacjach nauczycieli w polskich szkołach. - To rozwiązanie połowiczne - mówi w rozmowie z Wirtualną Polską prezes Związku Nauczycielstwa Polskiego Sławomir Broniarz. W minionym tygodniu Najwyższa Izba Kontroli opublikowała raport, w którym punktuje system kształcenia nauczycieli i poziom samych pedagogów. Z analizy wynika, że brakuje mechanizmów selekcji kandydatów do tej społecznie odpowiedzialnej profesji, a procedura rozwoju zawodowego nauczycieli nie spełnia swojej roli.  Wyniki kontroli pokazują także, że w niektórych szkołach procedura ta sprowadza się do automatycznego promowania na kolejne stopnie awansu. Także z kształceniem przyszłych nauczycieli nie jest najlepiej: na kierunki nauczycielskie przyjmowanych jest coraz więcej najsłabszych maturzystów, a programy kształcenia przyszłych wychowawców młodzieży są od lat nieaktualizowane. W miniony wtorek Anna Zalewska, podczas spotkania z przedstawicielami samorządów i oświatowych związków zawodowych, zaproponowała, aby nauczyciel, który po studiach ma rozpoczynać karierę zawodową w szkole, musiał zdawać egzamin państwowy. Minister argumentowała, że taka zmiana jest odpowiedzią na postulat Najwyższej Izby Kontroli.   Przeczytaj także: MEN przypatruje się ilości zadawanych prac domowych. Uczniowie będą mieli więcej wolnego?  - Związek o tym problemie mówi przynajmniej od 1998 roku. Jeżeli nie poprawimy samego procesu kształcenia, jeżeli nie zwiększymy atrakcyjności tego zawodu poprzez wzrost wynagrodzeń, w końcu jeśli nie zwiększymy presji społecznej na to, by nauczyciel był jak najlepiej przygotowany do zawodu, to sam egzamin będzie jedynie środkiem połowicznym - mówi w rozmowie z Wirtualną Polską prezes Związku Nauczycielstwa Polskiego Sławomir Broniarz. Przyznaje także, że młodzi ludzie często zapisują się na studia pedagogiczne, ponieważ ""zwyczajnie nie mają na siebie pomysłu"", a wśród studentów są także ci, którzy nie mają do tego zawodu żadnych predyspozycji i umiejętności. Wirtualna Polska zapytała także nauczycieli, co sądzą o pomyśle Zalewskiej. W zależności od stażu pracy opinie były skrajnie różne. - Egzamin byłby jakąś weryfikacją, ponieważ rzeczywiście do tego zawodu przychodzą ludzie, którzy się nie nadają. Ale egzamin z teorii jest bezużyteczny. Teorię można przyswoić. Większą wartością byłby egzamin praktyczny. Bo co z tego, jeśli ktoś zna teorię, ale nie ma podejścia do dzieci czy młodzieży? - mówi nam nauczycielka z 32-letnim stażem. - Na praktykach miałam osoby, które fajnie radziły sobie z dziećmi. Ale zdarzały się też takie, które ewidentnie się do tego nie nadawały - wspomina. Zupełnie inaczej widzi to Małgorzata, która studia pedagogiczne zakończyła kilka miesięcy temu. - Nie rozumiem takiego pomysłu. Przecież nasza wiedza i kwalifikacje są kontrolowane podczas studiów za pomocą egzaminów. Moim zdaniem to jest chybiony pomysł. Lepiej podnieście nam pensje - komentuje. W Polsce jest około 199 wydziałów pedagogicznych na różnych uczelniach. Od SGGW po politechniki. W 2011 roku na kierunkach pedagogicznych rozpoczęło studia 37 170 osób. Jak wynika z badań GUS, liczba studentów na tym kierunku maleje, ale i tak wciąż jest najwyższa w tabeli dostępnych kierunków. - Wszyscy kształcą nauczycieli, bo jest to najtańszy kierunek studiów wyższych. A problem nie leży w końcowym procesie kształcenia, a w samym doborze studentów i sposobie ich kształcenia. Bez poprawy jakości nauczania na tym kierunku, niewiele zrobimy - komentuje Broniarz."
http://wiadomosci.wp.pl/malopolskie-w-tatry-wrocila-zima-6109027470776449a,"Małopolskie: W Tatry wróciła zima W czwartek w Tatry wróciła zima. Obowiązuje drugi stopień zagrożenia lawinowego. Cienka warstwa śniegu leży też w Zakopanem. Dyżurny Wysokogórskiego Obserwatorium Meteorologicznego poinformował, że na Kasprowym Wierchu leży już 86 cm śniegu, a temperatura na szczycie spadła do minus sześciu stopni Celsjusza. Jak przekazały służby Tatrzańskiego Parku Narodowego, warunki do uprawiania turystyki w Tatrach znacznie się pogorszyły. W górach panuje pełnia zimy.  Szlaki pokryte są świeżym śniegiem, pod którym leży twardy i zlodowaciały. Dodatkowym utrudnieniem jest mgła, co ogranicza widoczność. Według synoptyków, opady śniegu w Tatrach mają potrwać do soboty. W nocy z czwartku na piątek temperatura w Zakopanem spadnie poniżej zera."
http://wiadomosci.wp.pl/prof-andrzej-rzeplinski-naleze-do-pierwszego-sortu-do-najlepszego-6108853162428545a,"Prof. Andrzej Rzepliński: należę do pierwszego sortu, do najlepszego - Przyjmuję do wiadomości, że są ludzie różnych sortów, ale ja należę do pierwszego sortu - powiedział w ""Faktach po Faktach"" profesor Andrzej Rzepliński odnosząc się do zarzutu, że polscy sędziowie tworzą kastę. - Do najlepszego - dodał. Sejm pracuje nad rządowym projektem o zmianie ustawy o Krajowej Radzie Sądownictwa. Do tego projektu odniósł się w TVN24 były prezes Trybunału Konstytucyjnego prof. Andrzej Rzepliński.  - Kolejny etap zawłaszczenia państwa we wszystkich jego obszarach, zaboru państwa polskiego przez jedna partię, a w zasadzie jednego człowieka - ocenił były prezes Trybunału Konstytucyjnego.  - Jeżeli ta reforma będzie wdrożona, a grozi nam, że będzie, tak na dziewięćdziesiąt dziewięć procent, to będzie oznaczało, że w ciągu kilku lat minister sprawiedliwości wychowa sobie korpus sędziów posłusznych, gotowych strzelać obcasami przed urzędnikami państwowymi, czy również partyjnymi - skomentował Rzepliński.  Zapytany w ""Faktach po Faktach"", co ta reforma będzie oznaczała dla obywatela, były prezes TK wyjaśnił, że oni ""w większości spraw nie zauważą zmiany"". Źródło: WP, TVN24"
http://wiadomosci.wp.pl/trzy-panstwa-oskarzaja-rosje-o-wspoludzial-w-ataku-chemicznym-na-syrie-6108829134694017a,"Trzy państwa oskarżają Rosję o współudział w ataku chemicznym na Syrię Stany Zjednoczone, Francja i Wielka Brytania oskarżyły Rosję podczas posiedzenia Rady Bezpieczeństwa ONZ o współodpowiedzialność za atak z użyciem broni chemicznej na syryjskie Chan Szajchun. Przedstawiciel Kremla tłumaczył, że raporty dotyczące okoliczności tych wydarzeń są ""niewiarygodne"".  Zastępca ambasadora Rosji Władimir Safronkow podczas posiedzenia Rady Bezpieczeństwa ONZ określił atak w Syrii mianem prowokacji, która została zorganizowana przez terrorystów. W jego ocenie raporty dotyczące okoliczności zdarzeń w Chan Szajchun są niewiarygodne, a wersji związanych z przebiegiem ataku jest wiele. Przedstawiciel Rosji przekonywał, że co prawda doszło do bombardowania dokonanego przez wojska rządowe, ale pociski spadły na kontrolowaną przez opozycję fabrykę i magazyny amunicji, do których używano substancji chemicznych.  - Rosja stała na drodze rozliczenia syryjskiego rządu. W ten sposób przymknęła oczy na barbarzyństwo. Rosja nie może uciec od odpowiedzialności za to, co się wydarzyło - ostro skrytykowała rosyjskie stanowisko amerykańska ambasador przy ONZ Nikki Haley, trzymając w ręku zdjęcie dziecka będącego ofiarą ataku chemicznego. Polityk zapewniła, że jeśli Rada Bezpieczeństwa nie podejmie zdecydowanych kroków w sprawie Syrii, Stany Zjednoczone będą zmuszone wdrożyć jednostronne działania."
http://wiadomosci.wp.pl/areszt-dla-mezczyzny-ktory-mial-zgwalcic-dziewieciolatke-to-konkubent-matki-dziecka-6108719820302465a,"Areszt dla mężczyzny, który miał zgwałcić dziewięciolatkę. To konkubent matki dziecka  32-latek ze Szczecinka decyzją sądu trafił do aresztu. Miał wywieźć córkę swojej konkubiny do lasu i tam zgwałcić. Potem zastraszał dziewczynkę, grożąc, że zabije ją i jej matkę. Dziewczynka wsiadła z Łukaszem I. do samochodu, bo dobrze go znała. Był partnerem jej matki. Pedofil, który przez kilka lat ukrywał przed partnerką swoje chore zainteresowania, wyjechał za miasto i w lesie 9-latkę zgwałcił. Potem odwiózł ją do domu.  Dziewczynka opowiedziała o wszystkim matce. Ta zawiadomiła policję. Podczas zatrzymania okazało się, że mężczyzna posiadał przy sobie narkotyki. Samą dziewczynkę miał straszyć śmiercią, jeśli ta komukolwiek powie, co zaszło. Twierdził również, że zabije jej mamę, jeśli zacznie opowiadać o zgwałceniu.  Sąd Rejonowy w Szczecinku przychylił się do wniosku prokuratury w sprawie aresztu dla Łukasza I.. Jak mówi sędzia Sławomir Przykucki z Sądu Okręgowego w Koszalinie, dowody są mocne, a zachowanie mężczyzny wskazuje, że może on próbować wpływać na zeznania świadków. Mężczyzna nie przyznał się do gwałtu. Grozi mu kara do 15 lat więzienia. Dziewczynka jest pod opieką lekarzy i psychologa. Łukasz I. to nie tylko pedofil i gwałciciel, jest też bandytą i złodziejem – twierdzą jego sąsiedzi. Nikt z bloku, w którym mieszkał razem ze swoją partnerką, nie mówi o nim dobrze. Był wyjątkowo agresywny - informuje Fakt24.pl. Sąsiedzi mężczyzny napisali petycję w jego sprawie do policji, ale ta nie zdążyła zareagować przed dramatem. Źródło: TVN24, Fakt24.pl"
http://wiadomosci.wp.pl/zatrzymany-sprawca-brutalnego-morderstwa-w-sosnowcu-zabil-tluczkiem-do-miesa-6108375463102593a,"Zatrzymany sprawca brutalnego morderstwa w Sosnowcu. Zabił tłuczkiem do mięsa Kara dożywocia grozi 36-latkowi z Sosnowca, który w swoim mieszkaniu zabił znajomą. Mężczyzna zadzwonił na policję, twierdząc, że znalazł zakrwawione zwłoki i nie wie, co się stało. Śledczy szybko ustalili, że to on jest sprawcą tego wyjątkowo brutalnego zabójstwa.  Po przyjeździe policjantów mężczyzna powiedział, że 69-latka odwiedziła go dzień wcześniej wieczorem. - Przekonywał, że później zasnął, a gdy się rano obudził kobieta już nie żyła - relacjonuje w rozmowie z WP st. asp. Sonia Kepper, rzecznik prasowy sosnowieckiej policji. Policjantka dodaje, że kobieta miała bardzo rozległe obrażenia głowy. - Nie miejsce wezwano funkcjonariuszy dochodzeniowych i techników kryminalistyki. Zebrane ślady i wyniki badań zwłok przez lekarza patologa wskazały, że sprawcą jest właściciel mieszkania - wyjaśnia rzecznik.   PRZECZYTAJ TAKŻE: Poczwórne morderstwo koło Kowna. Zabił swoją rodzinę  Okazało się też, że napastnik wielokrotnie uderzył swoją ofiarę domowym tłuczkiem do mięsa, stąd tak duże uszkodzenia kości czaszki. Mężczyzna został natychmiast zatrzymany. Przedstawiono mu już zarzut zabójstwa. 36-latek nie był wcześniej karany. Policja nie ujawnia informacji na temat motywu zbrodni."
http://wiadomosci.wp.pl/b-wiceminister-oskarzony-w-sprawie-prywatyzacji-przemyslowego-instytutu-maszyn-budowlanych-6108099610142337a,"B. wiceminister oskarżony w sprawie prywatyzacji Przemysłowego Instytutu Maszyn Budowlanych Trzy osoby, w tym Tomasz L. - b. wiceminister skarbu w rządzie PO-PSL - są oskarżone w związku z prywatyzacją Przemysłowego Instytutu Maszyn Budowlanych sp. z o.o. z siedzibą w Kobyłce. Tomaszowi L. grozi do 10 lat więzienia. Trzy osoby, w tym Tomasz L. - b. wiceminister skarbu w rządzie PO-PSL - są oskarżone w związku z prywatyzacją Przemysłowego Instytutu Maszyn Budowlanych sp. z o.o. z siedzibą w Kobyłce. Tomaszowi L. grozi do 10 lat więzienia. Akt oskarżenia skierowano do Sądu Rejonowego dla Warszawy-Śródmieścia - podała Prokuratura Regionalna w Warszawie. Przestępstwa zarzucane Tomaszowi L. mają związek z jego odpowiedzialnością w 2012 r. za nadzór nad procesem prywatyzacji PIMB. Zarzucono mu, że działając w celu osiągnięcia korzyści majątkowej dla siebie oraz w celu korzyści majątkowej dla innej ustalonej osoby, nie dopełnił obowiązku bezstronności i równego traktowania oferentów w ramach procesu prywatyzacji. Według prokuratury, podjął czynności, które stawiały jednego z oferentów w uprzywilejowanej pozycji. Doprowadziło to do działania na szkodę interesu publicznego, a dokładnie - utraty zaufania do prawidłowości funkcjonowania Ministerstwa Skarbu Państwa, rzetelności prowadzonych przez nie procesów prywatyzacyjnych oraz równego traktowania stron w procesie negocjacji dotyczących nabycia udziałów PIMB - uznała prokuratura. Tomasza L. oskarżono także o płatną protekcję, co miało polegać na podjęciu się - w zamian za obietnicę korzyści majątkowej dla niego i innej ustalonej osoby - pośrednictwa w przyspieszeniu procedowania wniosku o uzyskanie gwarancji kredytowych z Agencji Rozwoju Przemysłu i kredytu z PKO BP S.A. Gwarancje te były niezbędne do zakupu przez ustalonego mężczyznę i reprezentowany przez niego podmiot gospodarczy Przedsiębiorstwa Huty Buczek sp. z o.o. z siedzibą w Sosnowcu od syndyka masy upadłościowej - dodała prokuratura. Według niej, obietnica korzyści majątkowej dla L. miała polegać na pomocy w zakupie mieszkania w Sopocie poniżej cen rynkowych oraz na zatrudnieniu go w przyszłości w określonych podmiotach gospodarczych. ""Osiągnięcie zaś korzyści majątkowej dla innej ustalonej osoby miało wiązać się m.in. z korzyścią majątkową w formie pieniężnej dla tej osoby, której kwota określona została na co najmniej jeden milion zł"" - głosi komunikat prokuratury. W tej sprawie oskarżono też pewną kobietę o podrobienie dokumentu, złożonego następnie jako autentyczny w Ministerstwie Skarbu Państwa w toku postępowania prywatyzacyjnego PIMB, oraz mężczyznę, który miał ją nakłonić do tego przestępstwa."
http://wiadomosci.wp.pl/rozpoczal-sie-proces-biznesmena-oskarzonego-o-skatowanie-zony-6108093856167553a,"Rozpoczął się proces biznesmena oskarżonego o skatowanie żony Przed krakowskim sądem rozpoczął się proces małopolskiego biznesmena Pawła W. oskarżonego wraz ze znajomym o skatowanie żony. Oskarżony nie przyznał się do winy, twierdzi, że ""żona była agresywna, wulgarna i biła go"". Natomiast ofiara przemocy zarzuca swojemu oprawcy powtarzanie w sądzie kłamstw.  Według oskarżonego ""to żona była agresywna, wulgarna, biła go i razem ze swoją rodziną nastawała na jego majątek, oszukiwała razem z bratem oraz narażała na kontakty ze światem przestępczym"". On natomiast złożył pozew o rozwód, wyprowadził się z domu i wzywał policję za każdym razem, kiedy został zaatakowany i pobity. Pobicia dokonał zaś współoskarżony Mariusz K., który przyjechał rozmówić się z bratem ofiary. Prokuratura oskarżyła 43-letniego biznesmena Pawła W. i jego 30-letniego kolegę Mariusza K. o to, że w marcu ub.r. w Stróży, działając z zamiarem ewentualnym pozbawienia życia kobiety, pobili ją brutalnie; kobieta przeżyła dzięki interwencji policji. Według oskarżenia sprawcy przewrócili kobietę na podłogę, bili ją pięściami i kopali po głowie i całym ciele. Dodatkowo Mariusz K. - jak pisze prokuratura w akcie oskarżenia - zadawał ofierze ciosy nożem w okolicę głowy i po całym ciele. W ten sposób sprawcy spowodowali u zaatakowanej kobiety liczne obrażenia, w tym złamanie kręgosłupa szyjnego i ucisk na rdzeń kręgowy, co spowodowało rozwijającą się ostrą niewydolność oddechową i realnie zagroziło jej życiu. Paweł W. oskarżony także został o podpalenie we wrześniu 2015 r. pojazdów i spowodowanie straty ponad 55 tys. zł oraz sprowadzenie niebezpieczeństwa katastrofy, a także o grożenie policjantom i znieważanie ich podczas zatrzymania. Podobne zarzuty za działania w stosunku do policjantów usłyszał Mariusz K. W śledztwie oskarżeni nie przyznali się do popełnienia zarzucanych czynów, przedstawiając wersje przebiegu zdarzeń odmienne od ustalonej na podstawie całokształtu dowodów zgromadzonych w śledztwie - podawała prokuratura. ""Tylko dzięki policji żyję, a dzięki lekarzom chodzę"" Jak podawała policja, początek zdarzenia rozegrał się w Krakowie, gdzie w jednym z lokali Paweł W. prosił szwagra o załagodzenie konfliktu z żoną, a następnie napadł na niego z kolegą. Kiedy szwagier uciekł, Paweł K. postanowił pojechać do Stróży do żony. Kobieta, zawiadomiona przez brata, wezwała policję. - Tylko dzięki policji żyję, a dzięki lekarzom chodzę, ponieważ szybko trafiłam na stół operacyjny. Nadal dochodzę do zdrowia, fizycznie pewne procesy potrzebują czasu, inne rzeczy stanęły w miejscu i to są zmiany neurologiczne nieodwracalne, natomiast psychicznie - ciężko - powiedziała na korytarzu sądowym poszkodowana. - Procedura pozwala na to, żeby oskarżony kłamał i my musimy tego wysłuchiwać. Naszym zdaniem są to kłamstwa, które były przedstawiane już wcześniej. Były one poddawane weryfikacji przez prokuratora i nie znalazły potwierdzenia - powiedziała o wyjaśnieniach oskarżonego pełnomocniczka oskarżycielki posiłkowej mec. Bogumiła Górnikowska. Za usiłowanie zabójstwa grozi kara pozbawienia wolności na czas nie krótszy niż lat 8 do dożywotniego pozbawienia wolności włącznie."
http://wiadomosci.wp.pl/biala-piska-pobili-i-okradli-niepelnosprawnego-6108030873630337a,"Biała Piska. Pobili i okradli niepełnosprawnego Bulwersująca napaść w Białej Piskiej w woj. warmińsko-mazurskim. Dwóch napastników pobiło i okradło niepełnosprawnego mężczyznę. Bandyci wtargnęli do mieszkania swojej ofiary i wykorzystali to, że nie może się ruszać.  Niepełnosprawny wieczorem wyłączył telewizor i zamierzał położyć się spać. - Usłyszał jednak jakiś hałas, a chwilę później do ciemnego pokoju ktoś wszedł. Mężczyzna został uderzony w głowę twardym przedmiotem i stracił przytomność - relacjonuje w rozmowie z WP podkom. Anna Szypczyńska z policji w Piszu. Złodzieje zabrali spod poduszki portfel, w którym znajdowało się 1,3 tys. zł, i uciekli. Kiedy niepełnosprawny ocknął się, natychmiast zadzwonił na policję. Sprawców rozboju udało się zatrzymać już po kilku godzinach.   PRZECZYTAJ TAKŻE: Brutalne zabójstwo w Łodzi. Przycisnęli mężczyznę autem do drzewa  - To 21-letni mieszkaniec Szczuczyna i 23-letni mieszkaniec gminy Biała Piska. Obaj usłyszeli zarzut rozboju - dodaje policjantka. Sąd zdecydował, że zostaną aresztowani tymczasowo na trzy miesiące. Okazało się, że napastnicy uderzyli niepełnosprawnego garnkiem, który znaleźli w kuchni. Teraz grozi im kara nawet 12 lat więzienia."
